GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Mon Sep 26 06:53:39 GMT-03:00 2022,26-Sep-2022 06:53:40.417,-35.20404132443474,-5.793739817264424,0.04051737114787102,6.0,19.287216724583487,110.93861389160156,-0.74,5.59,8.06,0,12.94,0,-0.03,0.02,-0.01,14.9,7.45,14.7,19.61,92,18.54,1013.52,14.65,633.6,1,357.77,226,0,86,-,29.8,23.53,761,19.61,37.53,1.03,50.59,-7.03,-0.78,-2.34,-,0.65,6,19.29,110.94,-5.79,-35.2,18,0.13,-,39,0,11.05,9.05,2.83,0,31.21,0.79,0.81,2.75,1197,0.15,0,13.33,5,-,11.05,9.05,31.21,4.86,1066.36,755.72,310.65,-11.08,14.26,14.5,29
Mon Sep 26 06:53:40 GMT-03:00 2022,26-Sep-2022 06:53:41.417,-35.20404132443474,-5.793739817264424,0.037583254277706146,6.0,19.390296928971132,110.95354461669922,-0.79,5.6,8.12,0.01,12.94,0,-0.02,0.03,-0.02,14.9,7.45,14.7,19.61,92,18.52,1013.52,14.65,633.6,1,360.53,226,0,86,-,30.2,23.53,756.5,19.61,37.55,1.03,50.98,-6.25,-5.47,-3.12,-,0.65,6,19.39,110.95,-5.79,-35.2,18,0.14,-,39,0,11.05,9.05,2.83,0,31.21,0.09,0.82,2.75,1198,0.14,0,13.33,6,-,11.05,9.05,31.21,4.86,1067.38,755.72,311.67,-11.01,14.28,14.5,28
Mon Sep 26 06:53:41 GMT-03:00 2022,26-Sep-2022 06:53:42.419,-35.20404132443474,-5.793739817264424,0.03699611499905586,6.0,19.520446849052643,110.96234130859375,-0.74,5.55,8.08,-0,12.94,0,-0.03,0.02,-0.01,14.9,7.45,14.7,19.61,92,18.49,1013.55,14.65,632.8,1,360.51,226,0,86,-,30.2,23.92,778.5,19.61,37.57,1.05,50.98,-6.25,-0.78,-3.12,-,0.65,6,19.52,110.96,-5.79,-35.2,17,0.13,-,39,0,11.05,9.05,2.86,0,31.21,0.09,0.82,2.75,1200,0.13,0,13.33,5,-,11.05,9.05,31.21,4.86,1068.43,755.72,312.71,-10.95,14.28,14.5,27
Mon Sep 26 06:53:42 GMT-03:00 2022,26-Sep-2022 06:53:43.417,-35.20404132443474,-5.793739817264424,0.0346551313996315,6.0,19.52409299965928,110.97073364257812,-0.76,5.6,8.1,0,12.94,0,-0.03,0.03,-0.01,14.9,7.45,14.7,19.61,92,18.47,1013.5,14.65,632.8,1,360.49,226,0,86,-,30.59,24.31,787,19.61,37.59,1.07,50.98,-6.25,2.34,0,-,0.65,6,19.52,110.97,-5.79,-35.2,19,0.12,-,39,0,11.05,9.05,2.94,0,31.21,0.09,0.82,3.14,1201,0.12,0,13.33,4.5,-,11.05,9.05,31.21,4.86,1069.42,755.72,313.71,-10.96,14.28,14.5,27
Mon Sep 26 06:53:43 GMT-03:00 2022,26-Sep-2022 06:53:44.416,-35.20404132443474,-5.793739817264424,0.040273237973451614,6.0,19.58340092067139,110.98075103759766,-0.75,5.6,8.13,0.01,12.94,0,-0.03,0.02,-0.02,14.9,7.45,14.7,19.61,92,18.47,1013.53,14.65,631.3,1,357.69,226,0,86,-,30.59,23.92,787,19.61,37.61,1.05,50.59,-6.25,2.34,2.34,-,0.65,6,19.58,110.98,-5.79,-35.2,18,0.12,-,39,0,11.05,9.05,2.88,0,31.21,0.75,0.82,3.14,1202,0.14,0,13.33,4.5,-,11.05,9.05,31.21,4.86,1070.42,755.72,314.71,-11.07,14.22,14.5,26
Mon Sep 26 06:53:44 GMT-03:00 2022,26-Sep-2022 06:53:45.417,-35.20404132443474,-5.793739817264424,0.03710460662841797,6.0,19.6457247726277,110.98863983154297,-0.65,5.61,8.15,0.01,13.33,0,-0.03,0.02,-0.02,14.9,7.45,14.7,19.61,92,18.45,1013.53,14.65,630.3,1,357.69,226,0,86,-,30.2,26.67,777.5,19.61,37.61,1.05,50.59,-6.25,-0.78,-1.56,-,0.65,6,19.65,110.99,-5.79,-35.2,21,0.14,-,39,0,11.05,9.05,2.88,0,31.21,0.8,0.82,3.14,1203,0.13,0,13.73,3,-,11.05,9.05,31.21,4.86,1071.4,755.72,315.68,-11.07,14.2,14.4,26
Mon Sep 26 06:53:45 GMT-03:00 2022,26-Sep-2022 06:53:46.417,-35.20404132443474,-5.793739817264424,0.03369230031967163,6.0,19.718767064320787,110.99922180175781,-0.62,5.64,8.1,0.01,13.73,0,-0.04,0.02,-0.02,14.9,7.45,14.7,19.61,92,18.43,1013.53,14.65,630.3,1,357.67,226,0,86,-,34.51,30.59,816.5,19.61,37.63,1.26,50.59,-5.47,-1.56,-0.78,-,0.65,6,19.72,111,-5.79,-35.2,21,0.13,-,39,0,11.05,9.05,3.44,0,31.2,0.1,0.81,3.53,1203,0.12,0,14.12,5,-,11.05,9.05,31.2,4.86,1072.43,755.72,316.71,-10.32,13.3,13.4,27
Mon Sep 26 06:53:46 GMT-03:00 2022,26-Sep-2022 06:53:47.417,-35.20404132443474,-5.793739817264424,0.03765420615673065,4.0,19.757113807814598,111.00589752197266,-0.77,5.61,8.13,0.01,13.33,0,-0.02,0.02,-0.02,14.9,7.45,14.7,19.61,92,18.41,1013.54,14.65,628.5,1,357.65,226,0,86,-,38.82,30.59,785,19.61,37.66,1.37,50.59,-5.47,2.34,3.12,-,0.65,4,19.76,111.01,-5.79,-35.2,22,0.12,-,39,0,11.05,9.05,3.74,0,31.2,0.21,0.81,3.53,1204,0.14,0,13.73,3.5,-,11.05,9.05,31.2,4.86,1073.4,755.72,317.68,-10.17,13.32,13.5,28
Mon Sep 26 06:53:47 GMT-03:00 2022,26-Sep-2022 06:53:48.417,-35.20404132443474,-5.793739817264424,0.0,4.0,19.742041855415433,111.01097106933594,-0.63,5.64,8.06,0,13.73,0,-0.04,0.02,-0.01,14.9,7.45,14.7,19.61,92,18.39,1013.5,14.65,628.5,1,357.63,226,0,86,-,42.75,31.37,713.5,19.61,37.68,1.44,50.59,-5.47,0.78,0,-,0.65,4,19.74,111.01,-5.79,-35.2,21,0,-,39,0,11.05,9.05,3.94,0,31.2,0.79,0.8,3.53,1205,0,0,13.73,-1,-,11.05,9.05,31.2,4.86,1074.39,755.72,318.68,-9.74,14.28,14.5,29
Mon Sep 26 06:53:48 GMT-03:00 2022,26-Sep-2022 06:53:49.419,-35.20404132443474,-5.793739817264424,0.0,4.0,19.877409042928942,111.0245590209961,-0.81,5.57,8.1,0,13.73,0,-0.03,0.02,-0.01,14.9,7.45,14.7,19.61,92,18.36,1013.53,14.65,626.8,1,357.61,226,0,86,-,40,30.98,750,19.61,37.71,1.4,50.59,-5.47,-2.34,-0.78,-,0.65,4,19.88,111.02,-5.79,-35.2,20,0,-,39,0,11.04,9.05,3.83,0,31.2,0.16,0.79,3.53,1206,0,0,13.73,3.5,-,11.04,9.05,31.2,4.86,1075.41,755.72,319.69,-9.4,14.16,14.4,31
Mon Sep 26 06:53:49 GMT-03:00 2022,26-Sep-2022 06:53:50.420,-35.20404132443474,-5.793739817264424,0.0,4.0,19.920967663219024,111.03671264648438,-0.78,5.54,8.06,-0,13.33,0,-0.03,0.02,-0.01,14.9,7.45,14.7,19.61,92,18.34,1013.52,14.65,626.8,1,357.59,226,0,86,-,39.22,30.98,779,19.61,37.74,1.39,50.59,-5.47,3.12,-0.78,-,0.65,4,19.92,111.04,-5.79,-35.2,20,0,-,39,0,11.04,9.05,3.8,0,31.2,0.16,0.79,3.53,1208,0,0,13.73,3.5,-,11.04,9.05,31.2,4.86,1076.36,755.72,320.65,-9.7,14.16,14.4,31
Mon Sep 26 06:53:50 GMT-03:00 2022,26-Sep-2022 06:53:51.417,-35.20404132443474,-5.793739817264424,0.018985215574502945,4.0,19.965874145289433,111.04399871826172,-0.7,5.63,8.13,0.01,13.33,0,-0.03,0.03,-0.02,14.9,7.45,14.7,19.61,92,18.32,1013.49,14.65,625.7,1,357.57,226,0,86,-,39.22,30.98,784,19.61,37.76,1.4,50.59,-5.47,3.91,3.91,-,0.65,4,19.97,111.04,-5.79,-35.2,20,0.07,-,39,0,11.04,9.05,3.83,0,31.2,0.18,0.79,3.53,1209,0.07,0,13.73,3.5,-,11.04,9.05,31.2,4.86,1077.4,755.72,321.69,-9.84,14.22,14.5,32
Mon Sep 26 06:53:51 GMT-03:00 2022,26-Sep-2022 06:53:52.420,-35.20404132443474,-5.793739817264424,0.028438996523618698,4.0,19.991450394321753,111.04817199707031,-0.72,5.63,8.11,0.01,13.33,0,-0.03,0.03,-0.02,14.9,7.45,14.7,19.61,92,18.32,1013.54,14.65,625.7,1,357.55,226,0,86,-,39.22,30.98,784,19.61,37.79,1.39,50.59,-5.47,3.91,1.56,-,0.65,4,19.99,111.05,-5.79,-35.2,20,0.07,-,39,0,11.04,9.06,3.8,0,31.19,0.82,0.78,3.53,1210,0.1,0,13.73,3.5,-,11.04,9.06,31.19,4.86,1078.43,755.72,322.71,-9.91,14.28,14.6,32
Mon Sep 26 06:53:52 GMT-03:00 2022,26-Sep-2022 06:53:53.419,-35.20404132443474,-5.793739817264424,0.019368572160601616,4.0,19.933993255244616,111.05429077148438,-0.69,5.55,8.11,0,13.33,0,-0.03,0.03,-0.01,14.9,7.45,14.7,19.61,92,18.3,1013.55,14.65,624.2,1,357.55,226,0,86,-,39.22,30.2,784,19.61,37.79,1.39,50.59,-5.47,-0.78,-1.56,-,0.65,4,19.93,111.05,-5.79,-35.2,20,0.1,-,39,0,11.04,9.06,3.8,0,31.19,0.75,0.79,3.53,1210,0.07,0,13.73,3.5,-,11.04,9.06,31.19,4.86,1079.29,755.72,323.57,-9.91,14.22,14.5,32
Mon Sep 26 06:53:53 GMT-03:00 2022,26-Sep-2022 06:53:54.419,-35.20404132443474,-5.793739817264424,0.02990955486893654,4.0,19.940751089101866,111.06666564941406,-0.66,5.63,8.11,0.01,13.33,0,-0.04,0.03,-0.02,14.9,7.45,14.7,19.61,92,18.28,1013.54,14.65,623.5,1,357.53,226,0,86,-,29.41,30.2,787.5,19.61,37.81,0.98,50.59,-7.03,0.78,0.78,-,0.65,4,19.94,111.07,-5.79,-35.2,19,0.11,-,39,0,11.04,9.06,2.69,0,31.19,0.77,0.84,3.53,1211,0.11,0,12.94,5,-,11.04,9.06,31.19,4.86,1080.43,755.72,324.71,-11.29,13.68,13.9,29
Mon Sep 26 06:53:54 GMT-03:00 2022,26-Sep-2022 06:53:55.419,-35.20404132443474,-5.793739817264424,0.033281661570072174,4.0,19.963996449787537,111.07788848876953,-0.6,5.61,8.09,0,12.94,0,-0.04,0.03,-0.01,14.9,7.45,14.7,19.61,92,18.26,1013.55,14.65,623.5,1,357.51,226,0,86,-,30.98,23.92,740.5,19.61,37.83,1.06,50.59,-6.25,-1.56,-2.34,-,0.65,4,19.96,111.08,-5.79,-35.2,21,0.12,-,39,0,11.04,9.06,2.91,0,31.19,0.8,0.84,2.75,1213,0.12,0,13.33,4.5,-,11.04,9.06,31.19,4.86,1081.32,755.72,325.6,-11.04,14.3,14.5,28
Mon Sep 26 06:53:55 GMT-03:00 2022,26-Sep-2022 06:53:56.420,-35.20404132443474,-5.793739817264424,0.031580813229084015,4.0,19.959251246529917,111.0903091430664,-0.82,5.62,8.12,0.01,12.94,0,-0.03,0.02,-0.01,14.9,7.45,14.7,19.61,92,18.24,1013.53,14.65,623.5,1,357.5,226,0,86,-,30.59,23.92,764.5,19.61,37.85,1.05,50.59,-6.25,-5.47,-5.47,-,0.65,4,19.96,111.09,-5.79,-35.2,21,0.11,-,39,0,11.04,9.06,2.88,0,31.19,0.47,0.84,2.75,1214,0.11,0,13.33,5,-,11.04,9.06,31.19,4.86,1082.4,755.72,326.68,-10.85,14.28,14.5,27
Mon Sep 26 06:53:56 GMT-03:00 2022,26-Sep-2022 06:53:57.419,-35.20404132443474,-5.793739817264424,0.03645440936088562,4.0,20.011603035218307,111.099853515625,-0.67,5.55,8.12,0,12.94,0,-0.04,0.03,-0.02,14.9,7.45,14.7,19.61,92,18.22,1013.56,14.65,622.3,1,357.48,226,0,86,-,30.59,24.31,770.5,19.61,37.87,1.05,50.59,-7.03,-0.78,-5.47,-,0.65,4,20.01,111.1,-5.79,-35.2,19,0.13,-,39,0,11.04,9.06,2.88,0,31.19,0.47,0.83,2.75,1215,0.13,0,13.33,5,-,11.04,9.06,31.19,4.86,1083.42,755.72,327.71,-10.97,14.28,14.5,27
Mon Sep 26 06:53:57 GMT-03:00 2022,26-Sep-2022 06:53:58.419,-35.20404132443474,-5.793739817264424,0.03822116181254387,4.0,20.058263975640862,111.1087646484375,-0.7,5.61,8.14,0.01,12.94,0,-0.03,0.02,-0.02,14.9,7.45,14.7,19.61,92,18.19,1013.51,14.65,622.3,1,357.46,226,0,86,-,29.8,23.92,780,19.61,37.89,1.05,50.59,-6.25,1.56,-0.78,-,0.65,4,20.06,111.11,-5.79,-35.2,20,0.14,-,39,0,11.04,9.06,2.86,0,31.19,0.09,0.82,2.75,1216,0.14,0,13.33,4.5,-,11.04,9.06,31.19,4.86,1084.4,755.72,328.68,-11.02,14.28,14.5,26
Mon Sep 26 06:53:58 GMT-03:00 2022,26-Sep-2022 06:53:59.420,-35.20404132443474,-5.793739817264424,0.0382523313164711,4.0,20.06451358835596,111.11775207519531,-0.71,5.62,8.1,0.01,12.94,0,-0.03,0.02,-0.02,14.9,7.45,14.7,19.61,92,18.19,1013.54,14.65,620.8,1,357.46,226,0,86,-,29.8,23.92,780,19.61,37.89,1.05,50.2,-6.25,1.56,1.56,-,0.65,4,20.06,111.12,-5.79,-35.2,21,0.14,-,40,0,11.04,9.06,2.86,0,31.19,0.73,0.83,3.14,1216,0.14,0,13.33,5,-,11.04,9.06,31.19,4.86,1085.43,755.72,329.72,-11.02,14.26,14.5,26
Mon Sep 26 06:53:59 GMT-03:00 2022,26-Sep-2022 06:54:00.419,-35.20404132443474,-5.793739817264424,0.030940352007746696,4.0,20.06979966400968,111.12894439697266,-0.67,5.61,8.06,0,13.33,0,-0.03,0.02,-0.02,14.9,7.45,14.7,19.61,92,18.17,1013.54,14.65,619.8,1,354.67,226,0,86,-,31.76,27.06,774,19.61,37.91,1.07,50.2,-6.25,-2.34,-3.12,-,0.65,4,20.07,111.13,-5.79,-35.2,19,0.14,-,40,0,11.04,9.06,2.94,0,31.18,0.65,0.82,3.14,1217,0.11,0,13.73,1.5,-,11.04,9.06,31.18,4.86,1086.41,755.72,330.69,-10.95,14.22,14.5,26
Mon Sep 26 06:54:00 GMT-03:00 2022,26-Sep-2022 06:54:01.419,-35.20404132443474,-5.793739817264424,0.03121326118707657,4.0,20.063977817965778,111.13372039794922,-0.69,5.52,7.99,-0.01,13.33,0.01,-0.04,0.03,-0.01,14.9,7.45,14.7,19.61,92,18.15,1013.53,14.65,619.8,1,351.87,226,0,86,-,37.65,27.06,776.5,19.61,37.93,1.47,49.8,-5.47,1.56,2.34,-,0.65,4,20.06,111.13,-5.79,-35.2,18,0.11,-,40,0,11.04,9.06,4.02,0,31.18,0.09,0.81,3.14,1218,0.11,0,13.73,3.5,-,11.04,9.06,31.18,4.86,1087.4,755.72,331.68,-9.56,13.14,13.4,28
Mon Sep 26 06:54:01 GMT-03:00 2022,26-Sep-2022 06:54:02.419,-35.20404132443474,-5.793739817264424,0.03233985975384712,4.0,20.113542145502002,111.13906860351562,-0.83,5.6,8.07,0,13.33,0,-0.03,0.02,-0.01,14.9,7.45,14.7,19.61,92,18.13,1013.57,14.65,618,1,351.86,226,0,86,-,39.22,30.59,764.5,19.61,37.96,1.37,49.8,-5.47,4.69,4.69,-,0.65,4,20.11,111.14,-5.79,-35.2,17,0.12,-,40,0,11.04,9.06,3.74,0,31.18,0.77,0.81,3.53,1220,0.12,0,13.73,6.5,-,11.04,9.06,31.18,4.86,1088.39,755.72,332.68,-9.93,14.2,14.5,29
Mon Sep 26 06:54:02 GMT-03:00 2022,26-Sep-2022 06:54:03.420,-35.20404132443474,-5.793739817264424,0.03557419404387474,4.0,20.13970213499051,111.1446762084961,-0.71,5.54,8.01,-0.01,13.73,0.01,-0.03,0.03,-0.01,14.9,7.45,14.7,19.61,92,18.11,1013.51,14.65,618,1,351.84,226,0,85,-,38.82,31.37,775,19.61,37.99,1.38,49.8,-5.47,0,4.69,-,0.65,4,20.14,111.14,-5.79,-35.2,19,0.13,-,40,0,11.04,9.06,3.77,0,31.18,0.77,0.81,3.53,1221,0.13,0,13.73,3.5,-,11.04,9.06,31.18,4.86,1089.43,755.72,333.72,-9.81,14.2,14.5,30
Mon Sep 26 06:54:03 GMT-03:00 2022,26-Sep-2022 06:54:04.420,-35.20404132443474,-5.793739817264424,0.020248273387551308,4.0,20.090314119446045,111.14718627929688,-0.7,5.64,8.18,0.01,13.33,0,-0.03,0.02,-0.02,14.9,7.45,14.7,19.61,92,18.09,1013.53,14.65,617.1,1,351.82,226,0,85,-,39.61,31.37,756,19.61,38.01,1.37,49.8,-5.47,0.78,-0.78,-,0.66,4,20.09,111.15,-5.79,-35.2,20,0.07,-,40,0,11.04,9.06,3.74,0,31.18,0.74,0.8,3.53,1222,0.07,0,13.73,3.5,-,11.04,9.06,31.18,4.86,1090.41,755.72,334.7,-9.92,14.2,14.5,30
Mon Sep 26 06:54:04 GMT-03:00 2022,26-Sep-2022 06:54:05.420,-35.20404132443474,-5.793739817264424,0.0206560418009758,4.0,20.12962865375433,111.14746856689453,-0.75,5.61,8.1,0.01,13.33,0,-0.02,0.03,-0.01,14.9,7.45,14.7,19.61,92,18.09,1013.51,14.65,617.1,1,351.8,226,0,85,-,39.61,30.98,780.5,19.61,38.04,1.39,49.8,-5.47,0.78,0.78,-,0.66,4,20.13,111.15,-5.79,-35.2,19,0.07,-,40,0,11.04,9.06,3.8,0,31.18,0.09,0.79,3.53,1223,0.07,0,13.73,3.5,-,11.04,9.06,31.18,4.86,1091.4,755.72,335.69,-9.72,14.3,14.5,31
Mon Sep 26 06:54:05 GMT-03:00 2022,26-Sep-2022 06:54:06.419,-35.20404132443474,-5.793739817264424,0.024187877774238586,4.0,20.179730072884837,111.15775299072266,-0.73,5.66,8.09,0.01,13.33,0,-0.03,0.03,-0.02,14.9,7.45,14.7,19.61,92,18.07,1013.55,14.65,615.6,1,351.8,226,0,85,-,39.22,31.37,780.5,19.61,38.04,1.39,49.8,-5.47,3.91,3.91,-,0.66,4,20.18,111.16,-5.79,-35.2,19,0.07,-,40,0,11.04,9.06,3.8,0,31.18,0.81,0.79,3.53,1223,0.09,0,13.73,3.5,-,11.04,9.06,31.18,4.86,1092.32,755.72,336.61,-9.72,14.28,14.5,31
Mon Sep 26 06:54:06 GMT-03:00 2022,26-Sep-2022 06:54:07.419,-35.20404132443474,-5.793739817264424,0.03130060061812401,4.0,20.237673128976,111.16050720214844,-0.78,5.54,7.96,-0.01,13.33,0.01,-0.03,0.03,-0.01,14.9,7.45,14.7,19.61,92,18.05,1013.51,14.65,614.6,1,351.78,226,0,85,-,39.22,31.37,774,19.61,38.07,1.39,49.8,-5.47,0,-0.78,-,0.66,4,20.24,111.16,-5.79,-35.2,20,0.11,-,40,0,11.04,9.06,3.8,0,31.17,0.81,0.79,3.14,1224,0.11,0,13.73,3.5,-,11.04,9.06,31.17,4.86,1093.39,755.72,337.68,-9.87,14.3,14.5,31
Mon Sep 26 06:54:07 GMT-03:00 2022,26-Sep-2022 06:54:08.420,-35.20404132443474,-5.793739817264424,0.03353516012430191,4.0,20.307820642012796,111.1648178100586,-0.74,5.62,8.09,0,13.33,0,-0.03,0.02,-0.01,14.9,7.45,14.7,19.61,92,18.03,1013.55,14.65,614.6,1,351.76,226,0,85,-,30.98,29.41,820.5,19.61,38.09,1.03,49.8,-7.03,-3.91,-4.69,-,0.66,4,20.31,111.16,-5.79,-35.2,20,0.12,-,40,0,11.03,9.06,2.83,0,31.17,0.77,0.85,3.14,1225,0.12,0,12.94,3,-,11.03,9.06,31.17,4.86,1094.19,755.72,338.47,-11.06,14.22,14.5,30
Mon Sep 26 06:54:08 GMT-03:00 2022,26-Sep-2022 06:54:09.419,-35.20404132443474,-5.793739817264424,0.018631966784596443,4.0,20.265581431842957,111.17316436767578,-0.68,5.61,8.11,0.01,12.94,0,-0.04,0.02,-0.02,14.9,7.45,14.7,19.61,92,18.01,1013.5,14.65,614.6,1,351.74,226,0,85,-,30.59,24.31,751,19.61,38.11,1.05,49.8,-7.03,-7.03,-5.47,-,0.66,4,20.27,111.17,-5.79,-35.2,20,0.07,-,40,0,11.03,9.06,2.86,0,31.17,0.31,0.86,2.75,1227,0.07,0,12.94,6.5,-,11.03,9.06,31.17,4.86,1095.42,755.72,339.71,-11.23,14.3,14.5,28
Mon Sep 26 06:54:09 GMT-03:00 2022,26-Sep-2022 06:54:10.419,-35.20404132443474,-5.793739817264424,0.016979888081550598,4.0,20.231630227469687,111.1811294555664,-0.6,5.59,8.09,0,12.94,0,-0.04,0.03,-0.01,14.9,7.45,14.7,19.61,92,17.99,1013.51,14.65,613.4,1,351.72,226,0,85,-,30.59,24.31,761,19.61,38.12,1.05,49.8,-7.03,-2.34,-5.47,-,0.66,4,20.23,111.18,-5.79,-35.2,18,0.06,-,40,0,11.03,9.06,2.88,0,31.17,0.31,0.86,2.75,1228,0.06,0,12.94,6.5,-,11.03,9.06,31.17,4.86,1096.4,755.72,340.68,-10.89,14.3,14.5,27
Mon Sep 26 06:54:10 GMT-03:00 2022,26-Sep-2022 06:54:11.420,-35.20404132443474,-5.793739817264424,0.0127885015681386,4.0,20.226516380860346,111.18888092041016,-0.64,5.59,8.13,0.01,12.94,0,-0.04,0.02,-0.02,14.9,7.45,14.7,19.61,92,17.97,1013.54,14.65,613.4,1,348.93,226,0,85,-,30.59,23.53,769,19.61,38.15,1.06,49.41,-6.25,-2.34,-2.34,-,0.66,4,20.23,111.19,-5.79,-35.2,19,0.05,-,41,0,11.03,9.06,2.91,0,31.17,0.09,0.84,2.75,1229,0.05,0,13.33,5,-,11.03,9.06,31.17,4.86,1097.38,755.72,341.67,-10.89,14.22,14.5,27
Mon Sep 26 06:54:11 GMT-03:00 2022,26-Sep-2022 06:54:12.420,-35.20404132443474,-5.793739817264424,0.02311605028808117,4.0,20.281917013863843,111.19607543945312,-0.62,5.58,8.12,0,12.94,0,-0.04,0.02,-0.02,14.9,7.45,14.7,19.61,92,17.97,1013.5,14.65,612,1,348.93,226,0,85,-,30.2,23.92,769,19.61,38.15,1.06,49.41,-6.25,0,0.78,-,0.66,4,20.28,111.2,-5.79,-35.2,20,0.05,-,41,0,11.03,9.06,2.91,0,31.17,0.11,0.83,3.14,1229,0.08,0,13.33,5,-,11.03,9.06,31.17,4.86,1098.43,755.72,342.71,-10.89,14.3,14.4,27
Mon Sep 26 06:54:12 GMT-03:00 2022,26-Sep-2022 06:54:13.419,-35.20404132443474,-5.793739817264424,0.02817867323756218,4.0,20.340937219933274,111.19798278808594,-0.77,5.57,8.05,-0,12.94,0,-0.03,0.02,-0.01,14.9,7.45,14.7,19.61,92,17.95,1013.49,14.65,611.1,1,348.91,226,0,86,-,29.8,23.92,805.5,19.61,38.17,1.07,49.41,-6.25,2.34,0,-,0.66,4,20.34,111.2,-5.79,-35.2,20,0.08,-,41,0,11.03,9.06,2.94,0,31.17,0.77,0.82,3.14,1230,0.1,0,13.33,3.5,-,11.03,9.06,31.17,4.86,1099.41,755.72,343.69,-10.89,14.3,14.4,26
Mon Sep 26 06:54:13 GMT-03:00 2022,26-Sep-2022 06:54:14.417,-35.20404132443474,-5.793739817264424,0.017162498086690903,4.0,20.326987378406322,111.20795440673828,-0.66,5.63,8.17,0.01,13.33,0,-0.03,0.02,-0.03,14.9,7.45,14.7,19.61,92,17.92,1013.52,14.65,611.1,1,348.89,226,0,86,-,32.16,23.92,782,19.61,38.19,1.09,49.41,-6.25,-2.34,-0.78,-,0.66,4,20.33,111.21,-5.79,-35.2,20,0.06,-,41,0,11.03,9.06,2.97,0,31.16,0.28,0.81,3.14,1231,0.06,0,13.73,-1,-,11.03,9.06,31.16,4.86,1100.42,755.72,344.71,-11.02,14.28,14.5,26
Mon Sep 26 06:54:14 GMT-03:00 2022,26-Sep-2022 06:54:15.417,-35.20404132443474,-5.793739817264424,0.01307609211653471,4.0,20.29452410355077,111.21273040771484,-0.75,5.51,8.02,-0.01,13.33,0.01,-0.04,0.03,0,14.9,7.45,14.7,19.61,92,17.9,1013.48,14.65,609.6,1,348.88,226,0,85,-,38.04,26.67,770.5,19.61,38.22,1.5,49.41,-5.47,2.34,2.34,-,0.66,4,20.29,111.21,-5.79,-35.2,20,0.05,-,41,0,11.03,9.06,4.11,0,31.16,0.1,0.81,3.14,1232,0.05,0,14.12,4.5,-,11.03,9.06,31.16,4.86,1101.4,755.72,345.69,-9.48,13.02,13.2,28
Mon Sep 26 06:54:15 GMT-03:00 2022,26-Sep-2022 06:54:16.417,-35.20404132443474,-5.793739817264424,0.011354117654263973,4.0,20.271124288556823,111.21534729003906,-0.68,5.87,7.93,0.01,13.73,0.01,-0.04,0.06,-0.03,14.9,7.45,14.7,19.61,92,17.88,1013.52,14.65,609.6,1,348.86,226,0,85,-,41.18,30.2,739,19.61,38.24,1.28,49.41,-5.47,4.69,2.34,-,0.66,4,20.27,111.22,-5.79,-35.2,19,0.04,-,41,0,11.03,9.07,3.49,0,31.16,0.1,0.81,3.53,1234,0.04,0,14.51,12.5,-,11.03,9.07,31.16,4.86,1102.41,755.72,346.69,-10.19,13.02,13.2,29
