GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Wed Sep 28 06:42:20 GMT-03:00 2022,28-Sep-2022 06:42:24.363,-35.21805839844352,-5.81799603087332,0.0,4.0,41.03054185331725,19.68845558166504,-0.41,5.27,8.43,-0.01,13.33,0.01,-0.07,-0.08,0.04,14.9,7.45,14.7,21.57,97,10.25,1011,14.5,638,1,174.63,322,0,62,-,39.61,28.63,778,21.57,7.16,1.71,45.1,-6.25,3.91,4.69,-,0.12,4,41.03,19.69,-5.82,-35.22,28,1.09,-,27,0,6.05,16.53,4.69,0,17.09,0.11,0.7,3.53,294,0,0,14.12,0,-,6.05,16.53,17.09,0.47,180.12,114.74,65.38,-8.75,13.32,13.6,31
Wed Sep 28 06:42:21 GMT-03:00 2022,28-Sep-2022 06:42:25.363,-35.21805839844352,-5.81799603087332,0.0,4.0,40.891531634671004,19.68845558166504,-0.46,5.25,8.41,-0.01,13.73,0.01,-0.07,-0.07,0.03,14.9,7.45,14.7,21.57,97,10.18,1010.97,14.5,638,1,174.57,322,0,62,-,39.22,32.16,774,21.57,7.19,1.5,45.1,-6.25,5.47,5.47,-,0.12,4,40.89,19.69,-5.82,-35.22,27,0,-,27,0,6.05,16.54,4.11,0,17.08,0.83,0.7,3.92,295,0,0,14.12,3.5,-,6.05,16.54,17.08,0.47,181.12,114.74,66.38,-9.54,14.3,13.6,31
Wed Sep 28 06:42:22 GMT-03:00 2022,28-Sep-2022 06:42:26.364,-35.21805839844352,-5.81799603087332,0.0,4.0,40.834266423265774,19.68845558166504,-0.46,5.24,8.4,-0.02,13.73,0,-0.06,-0.07,0.03,14.9,7.45,14.7,21.57,97,10.12,1010.97,14.5,638,1,171.49,322,0,62,-,38.82,32.55,808.5,21.57,7.22,1.53,44.31,-6.25,2.34,1.56,-,0.12,4,40.83,19.69,-5.82,-35.22,29,0,-,28,0,6.04,16.54,4.19,0,17.08,0.81,0.7,3.92,296,0,0,14.12,3.5,-,6.04,16.54,17.08,0.47,182.13,114.74,67.39,-9.42,14.3,14.6,32
Wed Sep 28 06:42:23 GMT-03:00 2022,28-Sep-2022 06:42:27.364,-35.21805839844352,-5.81799603087332,0.0,4.0,40.798053920591904,19.68845558166504,-0.4,5.01,8.4,-0.03,13.73,0.01,-0.07,-0.1,0.05,14.9,7.45,14.7,21.57,97,10.05,1011,14.5,636.5,1,171.43,322,0,62,-,38.82,32.55,776,21.57,7.25,1.48,44.31,-6.25,2.34,1.56,-,0.12,4,40.8,19.69,-5.82,-35.22,28,0,-,28,0,6.04,16.55,4.05,0,17.07,0.81,0.7,3.92,298,0,0,14.12,3.5,-,6.04,16.55,17.07,0.47,183.11,114.74,68.37,-9.78,14.3,14.6,32
Wed Sep 28 06:42:24 GMT-03:00 2022,28-Sep-2022 06:42:28.364,-35.21805839844352,-5.81799603087332,0.0,4.0,40.74272300761948,19.68845558166504,-0.49,5.19,8.65,0,13.73,0,-0.08,-0.09,0.04,14.9,7.45,14.7,21.57,97,10.05,1010.95,14.5,635.5,1,171.38,322,0,62,-,39.22,32.94,776,21.57,7.28,1.5,44.31,-7.03,-2.34,-0.78,-,0.13,4,40.74,19.69,-5.82,-35.22,27,0,-,28,0,6.04,16.55,4.11,0,17.06,0.14,0.69,3.53,299,0,0,14.12,4.5,-,6.04,16.55,17.06,0.47,184.11,114.74,69.37,-9.51,14.34,14.6,32
Wed Sep 28 06:42:25 GMT-03:00 2022,28-Sep-2022 06:42:29.363,-35.21805839844352,-5.81799603087332,0.0,4.0,40.69012488386587,19.68845558166504,-0.52,5.23,8.37,-0.02,13.73,0.01,-0.08,-0.07,0.03,14.9,7.45,14.7,21.57,97,9.99,1010.96,14.5,635.5,1,171.38,322,0,62,-,38.82,32.16,801,21.57,7.28,1.5,44.31,-6.25,2.34,3.91,-,0.13,4,40.69,19.69,-5.82,-35.22,26,0,-,28,0,6.04,16.55,4.11,0,17.06,0.14,0.69,3.53,299,0,0,14.12,3.5,-,6.04,16.55,17.06,0.47,185.13,114.74,70.39,-9.51,14.34,14.6,32
Wed Sep 28 06:42:26 GMT-03:00 2022,28-Sep-2022 06:42:30.364,-35.21805839844352,-5.81799603087332,0.0,4.0,40.70621124218712,19.68845558166504,-0.53,5.2,8.23,-0.03,13.73,0.01,-0.08,-0.07,0.03,14.9,7.45,14.7,21.57,97,9.92,1010.98,14.5,634.4,1,171.33,322,0,62,-,38.04,32.16,811.5,21.57,7.3,1.49,44.31,-6.25,5.47,5.47,-,0.13,4,40.71,19.69,-5.82,-35.22,27,0,-,28,0,6.04,16.56,4.08,0,17.06,0.83,0.69,3.53,300,0,0,14.12,4.5,-,6.04,16.56,17.06,0.47,186.13,114.74,71.39,-9.7,14.36,14.6,32
Wed Sep 28 06:42:27 GMT-03:00 2022,28-Sep-2022 06:42:31.364,-35.21805839844352,-5.81799603087332,0.0,4.0,40.717614744488934,19.68845558166504,-0.51,5.31,8.38,-0.01,13.73,0,-0.06,-0.07,0.03,14.9,7.45,14.7,21.57,97,9.86,1010.96,14.5,634.4,1,171.28,322,0,62,-,31.37,31.76,780,21.57,7.33,1.07,44.31,-6.25,1.56,0.78,-,0.13,4,40.72,19.69,-5.82,-35.22,28,0,-,28,0,6.04,16.56,2.94,0,17.05,0.85,0.69,3.53,301,0,0,12.94,1.5,-,6.04,16.56,17.05,0.47,187.12,114.74,72.38,-11.09,14.36,14.6,30
Wed Sep 28 06:42:28 GMT-03:00 2022,28-Sep-2022 06:42:32.364,-35.21805839844352,-5.81799603087332,0.0,4.0,40.73270556186709,19.68845558166504,-0.59,5.25,8.31,-0.02,12.94,0,-0.07,-0.08,0.02,14.9,7.45,14.7,21.57,97,9.8,1010.95,14.5,633.7,1,171.23,322,0,62,-,30.2,25.1,742,21.57,7.35,1.09,44.31,-7.81,-1.56,0.78,-,0.13,4,40.73,19.69,-5.82,-35.22,28,0,-,28,0,6.04,16.57,2.97,0,17.05,0.85,0.69,2.75,302,0,0,13.33,6.5,-,6.04,16.57,17.05,0.47,188.01,114.74,73.27,-10.91,14.36,14.6,29
Wed Sep 28 06:42:29 GMT-03:00 2022,28-Sep-2022 06:42:33.364,-35.21805839844352,-5.81799603087332,0.0,4.0,40.731524358143275,19.68845558166504,-0.57,5.27,8.3,-0.02,12.94,0,-0.06,-0.07,0.02,14.9,7.45,14.7,21.57,97,9.74,1010.97,14.5,633.7,1,171.17,322,0,62,-,30.98,25.88,754.5,21.57,7.37,1.13,44.31,-7.81,3.12,0.78,-,0.13,4,40.73,19.69,-5.82,-35.22,25,0,-,28,0,6.03,16.57,3.08,0,17.04,0.09,0.69,3.14,304,0,0,13.33,6.5,-,6.03,16.57,17.04,0.47,189.12,114.74,74.38,-10.59,14.26,14.5,28
Wed Sep 28 06:42:30 GMT-03:00 2022,28-Sep-2022 06:42:34.364,-35.21805839844352,-5.81799603087332,0.0,4.0,40.72683828783607,19.68845558166504,-0.44,5.22,8.36,-0.02,12.94,0,-0.08,-0.08,0.02,14.9,7.45,14.7,21.57,97,9.74,1010.97,14.5,632.6,1,171.17,322,0,62,-,30.98,24.71,754.5,21.57,7.37,1.13,44.31,-7.81,3.12,3.91,-,0.13,4,40.73,19.69,-5.82,-35.22,26,0,-,28,0,6.03,16.57,3.08,0,17.04,0.14,0.69,2.75,304,0,0,13.33,5,-,6.03,16.57,17.04,0.47,190.11,114.74,75.37,-10.59,14.3,14.6,28
Wed Sep 28 06:42:31 GMT-03:00 2022,28-Sep-2022 06:42:35.365,-35.21805839844352,-5.81799603087332,0.0,4.0,40.76472539699093,19.68845558166504,-0.56,5.25,8.37,-0.02,12.94,0,-0.07,-0.08,0.02,14.9,7.45,14.7,21.57,97,9.68,1010.97,14.5,632,1,171.12,322,0,62,-,29.8,25.1,762.5,21.57,7.39,1.11,44.31,-7.81,4.69,4.69,-,0.13,4,40.76,19.69,-5.82,-35.22,25,0,-,28,0,6.03,16.58,3.05,0,17.04,0.81,0.69,3.14,305,0,0,13.33,5,-,6.03,16.58,17.04,0.47,191.14,114.74,76.4,-10.69,14.42,14.5,27
Wed Sep 28 06:42:32 GMT-03:00 2022,28-Sep-2022 06:42:36.364,-35.21805839844352,-5.81799603087332,0.0,4.0,40.78715963754781,19.68845558166504,-0.53,5.22,8.33,-0.02,13.33,0,-0.07,-0.07,0.02,14.9,7.45,14.7,21.57,97,9.62,1010.96,14.5,632,1,171.07,322,0,62,-,30.59,25.1,764,21.57,7.41,1.13,44.31,-7.81,0,0,-,0.13,4,40.79,19.69,-5.82,-35.22,28,0,-,28,0,6.03,16.58,3.08,0,17.03,0.81,0.69,3.14,306,0,0,13.73,1.5,-,6.03,16.58,17.03,0.47,192.11,114.74,77.38,-10.69,14.18,14.6,27
Wed Sep 28 06:42:33 GMT-03:00 2022,28-Sep-2022 06:42:37.363,-35.21805839844352,-5.81799603087332,0.0,4.0,40.83209512978285,19.68845558166504,-0.51,5.29,8.47,-0.01,13.33,0.01,-0.07,-0.07,0.03,14.9,7.45,14.7,21.57,97,9.56,1010.95,14.5,630.5,1,171.02,322,0,63,-,39.61,28.24,750.5,21.57,7.44,1.67,44.31,-7.03,-0.78,0,-,0.13,4,40.83,19.69,-5.82,-35.22,28,0,-,28,0,6.03,16.59,4.58,0,17.03,0.09,0.69,3.14,307,0,0,14.12,1.5,-,6.03,16.59,17.03,0.47,193.13,114.74,78.39,-8.85,14.1,14.5,30
Wed Sep 28 06:42:34 GMT-03:00 2022,28-Sep-2022 06:42:38.365,-35.21805839844352,-5.81799603087332,0.0,4.0,40.85053747901205,19.68845558166504,-0.5,5.21,8.34,-0.02,13.73,0,-0.07,-0.08,0.03,14.9,7.45,14.7,21.57,97,9.51,1010.97,14.5,630.5,1,170.97,322,0,63,-,38.43,32.55,812,21.57,7.47,1.48,44.31,-7.03,3.12,3.12,-,0.13,4,40.85,19.69,-5.82,-35.22,27,0,-,28,0,6.03,16.59,4.05,0,17.02,0.81,0.69,3.53,308,0,0,14.12,4.5,-,6.03,16.59,17.02,0.47,194.13,114.74,79.39,-9.41,14.26,14.5,31
Wed Sep 28 06:42:35 GMT-03:00 2022,28-Sep-2022 06:42:39.363,-35.21805839844352,-5.81799603087332,0.0,4.0,40.88143098690103,19.68845558166504,-0.38,5.27,8.3,-0.02,13.73,0,-0.08,-0.08,0.02,14.9,7.45,14.7,21.57,97,9.45,1011,14.5,630.5,1,170.92,322,0,63,-,39.22,32.55,792.5,21.57,7.5,1.49,44.31,-6.25,3.12,3.12,-,0.13,4,40.88,19.69,-5.82,-35.22,27,0,-,28,0,6.02,16.6,4.08,0,17.02,0.81,0.72,3.53,309,0,0,14.12,3,-,6.02,16.6,17.02,0.47,195.14,114.74,80.4,-9.76,14.32,14.5,31
Wed Sep 28 06:42:36 GMT-03:00 2022,28-Sep-2022 06:42:40.363,-35.21805839844352,-5.81799603087332,0.0,4.0,40.92352339726505,19.68845558166504,-0.51,5.2,8.23,-0.03,13.73,0.01,-0.08,-0.07,0.03,14.9,7.45,14.7,21.57,97,9.45,1010.98,14.5,629,1,170.88,322,0,63,-,39.22,32.55,786.5,21.57,7.53,1.45,44.31,-7.03,3.12,0.78,-,0.13,4,40.92,19.69,-5.82,-35.22,30,0,-,28,0,6.02,16.6,3.97,0,17.01,0.85,0.74,3.53,311,0,0,14.12,3,-,6.02,16.6,17.01,0.47,196.14,114.74,81.4,-9.78,14.32,14.6,31
Wed Sep 28 06:42:37 GMT-03:00 2022,28-Sep-2022 06:42:41.363,-35.21805839844352,-5.81799603087332,0.0,4.0,40.92917093631289,19.68845558166504,-0.5,5.2,8.24,-0.03,13.73,0,-0.07,-0.08,0.03,14.9,7.45,14.7,21.57,97,9.39,1010.97,14.5,628.4,1,170.83,322,0,63,-,38.82,32.55,786.5,21.57,7.55,1.45,44.31,-7.03,-2.34,-3.12,-,0.13,4,40.93,19.69,-5.82,-35.22,30,0,-,28,0,6.02,16.61,3.97,0,17.01,0.8,0.88,3.53,312,0,0,13.73,4.5,-,6.02,16.61,17.01,0.47,197.14,114.74,82.4,-9.74,14.34,14.6,32
Wed Sep 28 06:42:38 GMT-03:00 2022,28-Sep-2022 06:42:42.363,-35.21805839844352,-5.81799603087332,0.0,4.0,40.971187285073384,19.68845558166504,-0.41,5.25,8.33,-0.02,13.33,0,-0.08,-0.07,0.03,14.9,7.45,14.7,21.57,97,9.34,1010.98,14.5,628.4,1,170.83,322,0,63,-,38.82,32.16,781,21.57,7.55,1.45,44.31,-7.03,-6.25,-4.69,-,0.13,4,40.97,19.69,-5.82,-35.22,30,0,-,28,0,6.02,16.61,3.97,0,17.01,0.34,0.88,3.53,313,0,0,13.73,3.5,-,6.02,16.61,17.01,0.47,198.14,114.74,83.4,-9.74,14.3,14.6,32
Wed Sep 28 06:42:39 GMT-03:00 2022,28-Sep-2022 06:42:43.363,-35.21805839844352,-5.81799603087332,0.0,4.0,40.958370501449764,19.68845558166504,-0.41,5.27,8.35,-0.02,13.33,0.01,-0.08,-0.07,0.03,14.9,7.45,14.7,21.57,97,9.28,1010.96,14.5,627.2,1,169.27,322,0,63,-,38.43,32.16,779.5,21.57,7.58,1.42,43.92,-7.03,-2.34,-1.56,-,0.13,4,40.96,19.69,-5.82,-35.22,27,0,-,28,0,6.02,16.61,3.88,0,17.01,0.1,0.86,3.53,313,0,0,13.73,5,-,6.02,16.61,17.01,0.47,199.14,114.74,84.4,-9.82,14.34,14.5,32
Wed Sep 28 06:42:40 GMT-03:00 2022,28-Sep-2022 06:42:44.364,-35.21805839844352,-5.81799603087332,0.0,4.0,40.9873180823316,19.68845558166504,-0.57,5.29,8.34,-0.02,13.73,0,-0.07,-0.08,0.03,14.9,7.45,14.7,21.57,97,9.28,1010.98,14.5,627.2,1,169.22,322,0,63,-,38.43,32.16,741,21.57,7.61,1.23,43.92,-7.03,-2.34,-1.56,-,0.13,4,40.99,19.69,-5.82,-35.22,28,0,-,28,0,6.02,16.62,3.36,0,17,0.1,0.86,3.53,315,0,0,13.73,5,-,6.02,16.62,17,0.47,200.14,114.74,85.4,-10.44,14.34,14.5,31
Wed Sep 28 06:42:41 GMT-03:00 2022,28-Sep-2022 06:42:45.365,-35.21805839844352,-5.81799603087332,0.0,4.0,41.022377541371895,19.68845558166504,-0.5,5.27,8.4,-0.01,12.94,0,-0.07,-0.08,0.03,14.9,7.45,14.7,21.57,97,9.23,1010.96,14.5,626.2,1,169.22,322,0,63,-,34.51,25.49,741,21.57,7.61,1.23,43.92,-7.81,0,-0.78,-,0.13,4,41.02,19.69,-5.82,-35.22,27,0,-,28,0,6.02,16.62,3.36,0,17,0.85,0.83,2.75,315,0,0,12.94,-1.5,-,6.02,16.62,17,0.47,201.01,114.74,86.27,-10.44,14.22,14.6,31
Wed Sep 28 06:42:42 GMT-03:00 2022,28-Sep-2022 06:42:46.365,-35.21805839844352,-5.81799603087332,0.0,6.0,41.02360767711978,19.68845558166504,-0.53,5.22,8.29,-0.03,12.94,0,-0.07,-0.07,0.03,14.9,7.45,14.7,21.57,97,9.17,1010.94,14.5,625.7,1,169.17,322,0,63,-,30.98,25.49,740,21.57,7.64,1.1,43.92,-7.81,-3.91,-4.69,-,0.13,6,41.02,19.69,-5.82,-35.22,25,0,-,28,0,6.02,16.62,3.02,0,17,0.69,0.82,3.14,316,0,0,13.33,12,-,6.02,16.62,17,0.47,202.12,114.74,87.39,-10.66,14.38,14.5,30
Wed Sep 28 06:42:43 GMT-03:00 2022,28-Sep-2022 06:42:47.365,-35.21805839844352,-5.81799603087332,0.0,4.0,40.97961493497413,19.68845558166504,-0.51,5.29,8.31,-0.02,12.94,0,-0.07,-0.07,0.03,14.9,7.45,14.7,21.57,97,9.12,1010.95,14.5,625.7,1,169.13,322,0,63,-,30.98,26.67,759.5,21.57,7.66,1.07,43.92,-7.81,-1.56,-1.56,-,0.13,4,40.98,19.69,-5.82,-35.22,26,0,-,28,0,6.01,16.63,2.94,0,16.99,0.09,0.83,3.14,317,0,0,13.33,6,-,6.01,16.63,16.99,0.47,203.12,114.74,88.38,-10.76,14.32,14.5,29
Wed Sep 28 06:42:44 GMT-03:00 2022,28-Sep-2022 06:42:48.364,-35.21805839844352,-5.81799603087332,0.0,4.0,40.953940455745744,19.68845558166504,-0.58,5.23,8.33,-0.02,12.94,0,-0.07,-0.08,0.02,14.9,7.45,14.7,21.57,97,9.07,1010.99,14.5,625.7,1,169.08,322,0,63,-,30.59,25.49,753,21.57,7.68,1.1,43.92,-7.81,1.56,2.34,-,0.13,4,40.95,19.69,-5.82,-35.22,25,0,-,28,0,6.01,16.63,3.02,0,16.99,0.1,0.86,3.14,318,0,0,13.33,4.5,-,6.01,16.63,16.99,0.47,204.14,114.74,89.4,-10.75,14.42,14.5,28
Wed Sep 28 06:42:45 GMT-03:00 2022,28-Sep-2022 06:42:49.365,-35.21805839844352,-5.81799603087332,0.0,4.0,40.97583046695691,19.68845558166504,-0.4,5.24,8.41,-0.01,12.94,0,-0.09,-0.08,0.03,14.9,7.45,14.7,21.57,97,9.02,1010.97,14.5,624.5,1,169.03,322,0,63,-,30.2,25.88,767.5,21.57,7.7,1.11,43.92,-7.81,3.91,2.34,-,0.13,4,40.98,19.69,-5.82,-35.22,28,0,-,28,0,6.01,16.63,3.05,0,16.98,0.1,0.86,3.14,319,0,0,13.33,3,-,6.01,16.63,16.98,0.47,205.08,114.74,90.34,-10.68,14.42,14.6,27
Wed Sep 28 06:42:46 GMT-03:00 2022,28-Sep-2022 06:42:50.365,-35.21805839844352,-5.81799603087332,0.0,4.0,40.938482168289845,19.68845558166504,-0.57,5.19,8.25,-0.03,13.33,0,-0.08,-0.08,0.03,14.9,7.45,14.7,21.57,97,8.97,1010.96,14.5,624.5,1,168.99,322,0,63,-,35.69,27.45,806,21.57,7.72,1.29,43.92,-7.81,0,3.91,-,0.13,4,40.94,19.69,-5.82,-35.22,28,0,-,28,0,6.01,16.64,3.52,0,16.98,0.82,0.85,3.14,321,0,0,13.73,3,-,6.01,16.64,16.98,0.47,206.14,114.74,91.4,-10.18,14.4,14.6,28
Wed Sep 28 06:42:47 GMT-03:00 2022,28-Sep-2022 06:42:51.364,-35.21805839844352,-5.81799603087332,0.0,4.0,40.92329471886248,19.68845558166504,-0.49,5.28,8.22,-0.03,13.73,0,-0.07,-0.07,0.03,14.9,7.45,14.7,21.57,97,8.97,1010.96,14.5,623.1,1,168.99,322,0,63,-,35.69,32.16,806,21.57,7.72,1.29,43.92,-6.25,0,-0.78,-,0.13,4,40.92,19.69,-5.82,-35.22,28,0,-,28,0,6.01,16.64,3.52,0,16.98,0.74,0.83,3.92,322,0,0,14.51,5,-,6.01,16.64,16.98,0.47,207.12,114.74,92.39,-10.18,13.62,13.9,28
Wed Sep 28 06:42:48 GMT-03:00 2022,28-Sep-2022 06:42:52.365,-35.21805839844352,-5.81799603087332,0.0,4.0,40.925879330260635,19.68845558166504,-0.51,5.24,8.21,-0.03,13.73,0.01,-0.08,-0.08,0.04,14.9,7.45,14.7,21.57,97,8.92,1010.97,14.5,622.1,1,168.94,322,0,63,-,39.61,32.94,763,21.57,7.75,1.48,43.92,-7.03,1.56,2.34,-,0.13,4,40.93,19.69,-5.82,-35.22,27,0,-,28,0,6.01,16.64,4.05,0,16.97,0.15,0.82,3.53,322,0,0,14.12,3,-,6.01,16.64,16.97,0.47,208.12,114.74,93.38,-9.76,14.26,14.5,29
Wed Sep 28 06:42:49 GMT-03:00 2022,28-Sep-2022 06:42:53.363,-35.21805839844352,-5.81799603087332,0.013072303496301174,4.0,40.894316404247384,19.51596450805664,-0.49,5.29,8.37,-0.02,13.73,0,-0.07,-0.08,0.03,14.9,7.45,14.7,21.57,97,8.87,1010.99,14.5,622.1,1,168.89,322,0,63,-,39.22,32.94,793.5,21.57,7.78,1.49,43.92,-7.03,0.78,0,-,0.13,4,40.89,19.52,-5.82,-35.22,27,0,-,28,0,6.01,16.65,4.08,0,16.97,0.83,0.81,3.53,323,0.05,0,14.12,3,-,6.01,16.65,16.97,0.47,209.11,114.74,94.37,-9.46,14.36,14.6,30
Wed Sep 28 06:42:50 GMT-03:00 2022,28-Sep-2022 06:42:54.364,-35.21805839844352,-5.81799603087332,0.021458493545651436,4.0,40.900749852568396,19.513397216796875,-0.53,5.33,8.39,-0.01,13.73,0,-0.07,-0.07,0.02,14.9,7.45,14.7,21.57,97,8.82,1010.98,14.5,620.9,1,168.85,322,0,63,-,38.82,32.55,778.5,21.57,7.81,1.45,43.92,-7.03,-3.12,-3.91,-,0.13,4,40.9,19.51,-5.82,-35.22,27,0.05,-,28,0,6.01,16.65,3.97,0,16.96,0.74,0.81,3.53,324,0.08,0,14.12,3.5,-,6.01,16.65,16.96,0.47,210.12,114.74,95.39,-9.79,14.3,14.6,30
Wed Sep 28 06:42:51 GMT-03:00 2022,28-Sep-2022 06:42:55.364,-35.21805839844352,-5.81799603087332,0.0184208694845438,4.0,40.92168047202249,19.50619888305664,-0.53,5.24,8.43,-0.01,13.73,0,-0.07,-0.07,0.03,14.9,7.45,14.7,21.57,97,8.77,1010.94,14.5,620.9,1,168.8,322,0,63,-,38.82,32.55,784.5,21.57,7.84,1.44,43.92,-7.03,-0.78,-3.91,-,0.14,4,40.92,19.51,-5.82,-35.22,26,0.08,-,28,0,6,16.66,3.94,0,16.96,0.74,0.81,3.53,325,0.07,0,14.12,4.5,-,6,16.66,16.96,0.47,211.13,114.74,96.39,-9.73,14.3,14.6,31
Wed Sep 28 06:42:52 GMT-03:00 2022,28-Sep-2022 06:42:56.365,-35.21805839844352,-5.81799603087332,0.023338032886385918,4.0,40.95127387239247,19.501096725463867,-0.47,5.25,8.16,-0.04,13.73,0.01,-0.08,-0.08,0.03,14.9,7.45,14.7,21.57,97,8.72,1011.01,14.5,620.1,1,168.76,322,0,63,-,38.82,32.55,791,21.57,7.86,1.47,43.92,-7.03,1.56,-0.78,-,0.14,4,40.95,19.5,-5.82,-35.22,28,0.07,-,28,0,6,16.66,4.02,0,16.95,0.1,0.86,3.53,327,0.08,0,14.12,3.5,-,6,16.66,16.95,0.47,212.05,114.74,97.31,-9.67,14.3,14.6,31
Wed Sep 28 06:42:53 GMT-03:00 2022,28-Sep-2022 06:42:57.363,-35.21805839844352,-5.81799603087332,0.016641337424516678,4.0,40.9351566483224,19.507612228393555,-0.49,5.21,8.22,-0.03,13.33,0,-0.08,-0.08,0.02,14.9,7.45,14.7,21.57,97,8.72,1010.98,14.5,620.1,1,168.71,322,0,63,-,38.82,30.2,791,21.57,7.88,1.05,43.92,-7.03,1.56,1.56,-,0.14,4,40.94,19.51,-5.82,-35.22,26,0.07,-,28,0,6,16.67,2.88,0,16.95,0.81,0.85,3.53,328,0.06,0,14.12,3.5,-,6,16.67,16.95,0.47,213.12,114.74,98.38,-11.07,14.3,14.6,29
Wed Sep 28 06:42:54 GMT-03:00 2022,28-Sep-2022 06:42:58.364,-35.21805839844352,-5.81799603087332,0.02913137897849083,4.0,40.978805977668145,19.50872230529785,-0.48,5.27,8.33,-0.02,12.94,0.01,-0.07,-0.07,0.03,14.9,7.45,14.7,21.57,97,8.67,1010.97,14.5,619,1,168.71,322,0,63,-,31.37,25.1,772.5,21.57,7.88,1.05,43.92,-7.81,-2.34,-3.12,-,0.14,4,40.98,19.51,-5.82,-35.22,25,0.06,-,28,0,6,16.67,2.88,0,16.95,0.85,0.83,2.75,328,0.1,0,12.94,2,-,6,16.67,16.95,0.47,214.05,114.74,99.31,-11.07,14.3,14.5,29
Wed Sep 28 06:42:55 GMT-03:00 2022,28-Sep-2022 06:42:59.364,-35.21805839844352,-5.81799603087332,0.01486839260905981,4.0,40.964814613651114,19.510631561279297,-0.41,5.19,8.37,-0.02,12.94,0,-0.08,-0.08,0.02,14.9,7.45,14.7,21.57,97,8.62,1011.01,14.5,618.5,1,168.67,322,0,63,-,30.98,25.1,740,21.57,7.91,1.1,43.92,-7.81,-3.91,-3.91,-,0.14,4,40.96,19.51,-5.82,-35.22,25,0.1,-,29,0,6,16.67,3.02,0,16.95,0.09,0.87,2.75,329,0.05,0,13.33,4.5,-,6,16.67,16.95,0.47,215.1,114.74,100.36,-10.82,14.28,14.5,28
Wed Sep 28 06:42:56 GMT-03:00 2022,28-Sep-2022 06:43:00.365,-35.21805839844352,-5.81799603087332,0.0,4.0,40.89457077837563,19.51205062866211,-0.44,5.21,8.36,-0.02,12.94,0,-0.09,-0.07,0.03,14.9,7.45,14.7,21.57,97,8.58,1010.96,14.5,618.5,1,168.63,322,0,63,-,30.98,25.88,758,21.57,7.93,1.1,43.92,-7.81,-0.78,-0.78,-,0.14,4,40.89,19.51,-5.82,-35.22,25,0.05,-,29,0,6,16.67,3.02,0,16.94,0.08,0.88,3.14,330,0,0,13.33,6,-,6,16.67,16.94,0.47,216,114.74,101.26,-10.64,14.34,14.5,28
Wed Sep 28 06:42:57 GMT-03:00 2022,28-Sep-2022 06:43:01.365,-35.21805839844352,-5.81799603087332,0.0,4.0,40.87359768854469,19.51023292541504,-0.54,5.21,8.27,-0.03,12.94,0,-0.07,-0.08,0.03,14.9,7.45,14.7,21.57,97,8.53,1010.99,14.5,618.5,1,168.58,322,0,63,-,30.59,25.88,759,21.57,7.95,1.1,43.92,-7.81,2.34,3.12,-,0.14,4,40.87,19.51,-5.82,-35.22,25,0,-,29,0,6,16.68,3.02,0,16.94,0.16,0.88,3.14,331,0,0,13.33,4.5,-,6,16.68,16.94,0.47,217.13,114.74,102.39,-10.73,14.4,14.5,27
